selling_price,km_driven,fuel,seller_type,transmission,owner,car_age
125000,60000,Petrol,Individual,Manual,Third Owner,10
500000,30000,Petrol,Individual,Manual,First Owner,2
385000,80000,Diesel,Individual,Manual,Second Owner,7
350000,90000,Petrol,Individual,Manual,First Owner,8
60000,50000,Petrol,Individual,Manual,First Owner,17
300000,50000,Petrol,Individual,Manual,First Owner,8
400000,70000,Diesel,Individual,Manual,First Owner,8
550000,110000,Diesel,Individual,Manual,First Owner,6
300000,80000,Petrol,Individual,Manual,Second Owner,8
250000,156000,Diesel,Individual,Manual,First Owner,8
800000,180000,Diesel,Individual,Manual,First Owner,8
300000,25000,Petrol,Individual,Manual,First Owner,2
80000,120000,Petrol,Individual,Manual,First Owner,16
1200000,11000,Diesel,Individual,Manual,First Owner,0
355000,40000,Petrol,Individual,Automatic,First Owner,3
520000,50000,Diesel,Individual,Manual,First Owner,5
500000,26000,Diesel,Individual,Manual,First Owner,8
114999,30000,Petrol,Individual,Manual,First Owner,12
1800000,50000,Diesel,Individual,Manual,First Owner,6
800000,20000,Diesel,Individual,Manual,First Owner,2
105000,30000,Petrol,Individual,Manual,Second Owner,12
135000,78000,Petrol,Individual,Manual,First Owner,9
170000,40000,Petrol,Individual,Manual,Second Owner,9
550000,100000,Petrol,Individual,Manual,First Owner,6
250000,70000,Petrol,Individual,Manual,Third Owner,11
650000,30000,Diesel,Individual,Manual,Second Owner,6
210000,77000,Petrol,Individual,Automatic,Third Owner,12
260000,150000,Diesel,Individual,Manual,First Owner,9
750000,69000,Diesel,Individual,Manual,First Owner,4
1350000,120000,Diesel,Individual,Automatic,First Owner,4
220000,120000,Diesel,Individual,Manual,Second Owner,8
110000,110000,Petrol,Individual,Manual,Second Owner,12
1230000,70000,Diesel,Individual,Automatic,First Owner,3
220000,110000,Diesel,Individual,Manual,First Owner,7
130000,50000,Diesel,Individual,Manual,First Owner,11
330000,44000,Petrol,Individual,Manual,First Owner,8
254999,90000,Petrol,Individual,Manual,Second Owner,10
600000,50000,Petrol,Individual,Manual,Second Owner,6
210000,50000,Petrol,Individual,Manual,First Owner,8
300000,146000,Diesel,Individual,Manual,First Owner,6
426000,15000,Petrol,Individual,Automatic,First Owner,2
265000,60000,Petrol,Individual,Manual,First Owner,5
450000,35000,Petrol,Individual,Manual,Second Owner,4
480000,80000,Diesel,Individual,Manual,First Owner,8
40000,90000,Petrol,Individual,Manual,First Owner,10
395000,70000,Petrol,Individual,Manual,Second Owner,9
229999,62000,Petrol,Individual,Manual,Second Owner,7
875000,10000,Petrol,Individual,Automatic,First Owner,2
170000,80000,CNG,Individual,Manual,Fourth & Above Owner,10
500000,35000,Petrol,Individual,Manual,Second Owner,5
450000,40000,Petrol,Individual,Manual,First Owner,1
550000,120000,Diesel,Individual,Manual,Third Owner,8
200000,60000,Petrol,Individual,Manual,First Owner,7
80000,90000,Petrol,Individual,Manual,Second Owner,12
300000,250000,Diesel,Individual,Manual,Second Owner,10
675000,15000,Diesel,Individual,Manual,First Owner,1
260000,30000,Petrol,Individual,Manual,First Owner,3
70000,117000,Petrol,Individual,Manual,Second Owner,19
100000,70000,Petrol,Individual,Manual,First Owner,16
730000,110000,Diesel,Individual,Manual,Second Owner,8
525000,100000,Diesel,Individual,Manual,Second Owner,4
525000,105000,Diesel,Individual,Manual,Second Owner,4
550000,182000,Diesel,Individual,Manual,Third Owner,11
420000,95000,Diesel,Individual,Manual,Second Owner,8
500000,70000,Petrol,Individual,Manual,First Owner,5
165000,76000,Petrol,Individual,Manual,Second Owner,11
650000,70000,Diesel,Individual,Manual,Second Owner,6
195000,46000,Diesel,Individual,Manual,First Owner,7
75000,70000,Petrol,Individual,Manual,First Owner,21
90000,90000,Petrol,Individual,Manual,First Owner,14
515000,50000,Diesel,Individual,Manual,First Owner,4
700000,24585,Diesel,Dealer,Manual,Test Drive Car,3
62000,70000,Petrol,Individual,Manual,First Owner,19
220000,110000,Diesel,Individual,Manual,Third Owner,9
520000,10000,CNG,Individual,Manual,First Owner,1
170000,100000,Petrol,Individual,Manual,First Owner,10
190000,110000,Diesel,Individual,Manual,Second Owner,9
150000,100000,Diesel,Individual,Manual,Second Owner,9
125000,65000,Petrol,Individual,Manual,First Owner,11
290000,40000,Diesel,Individual,Manual,Third Owner,5
490000,13900,Petrol,Individual,Manual,First Owner,1
434999,17563,Petrol,Individual,Manual,First Owner,3
380000,15000,Petrol,Individual,Manual,First Owner,4
200000,82000,Diesel,Individual,Manual,Second Owner,8
495000,40000,Diesel,Individual,Manual,First Owner,4
894999,173000,Diesel,Individual,Manual,Third Owner,6
600000,151000,Diesel,Individual,Manual,Second Owner,6
300000,50000,Petrol,Individual,Manual,First Owner,5
430000,15000,Petrol,Individual,Manual,First Owner,3
370000,80000,Diesel,Individual,Manual,First Owner,3
750000,11000,Petrol,Individual,Manual,First Owner,1
300000,50000,CNG,Individual,Manual,First Owner,4
700000,120000,Diesel,Individual,Automatic,Second Owner,8
100000,70000,LPG,Individual,Manual,Third Owner,13
300000,90000,Petrol,Individual,Manual,First Owner,5
130000,185000,Diesel,Individual,Manual,Second Owner,8
650000,40000,Diesel,Individual,Manual,First Owner,4
509999,25000,Diesel,Individual,Manual,First Owner,3
1000000,117780,Diesel,Individual,Manual,Second Owner,7
280000,120000,Diesel,Individual,Manual,Second Owner,10
600000,120000,Diesel,Individual,Manual,First Owner,3
210000,120000,Diesel,Individual,Manual,Third Owner,7
1150000,110000,Diesel,Individual,Automatic,Second Owner,6
245000,30000,Petrol,Individual,Manual,First Owner,2
375000,25000,Petrol,Individual,Manual,First Owner,4
150000,55000,Diesel,Individual,Manual,Second Owner,5
1450000,20000,Diesel,Individual,Manual,First Owner,2
500000,100000,Diesel,Individual,Manual,Second Owner,6
75000,40000,Petrol,Individual,Manual,Second Owner,13
225000,80000,Petrol,Individual,Automatic,Third Owner,14
275000,80000,Petrol,Individual,Automatic,Fourth & Above Owner,14
620000,35000,Diesel,Individual,Manual,First Owner,2
600000,110000,Diesel,Individual,Manual,Second Owner,10
275000,160000,Diesel,Individual,Manual,First Owner,9
125000,125000,Diesel,Individual,Manual,First Owner,7
80000,62000,Petrol,Individual,Manual,Second Owner,9
199000,120000,Diesel,Individual,Manual,Second Owner,9
440000,33000,Petrol,Individual,Manual,Second Owner,4
250000,80000,Diesel,Individual,Manual,Fourth & Above Owner,7
700000,35000,Diesel,Individual,Manual,First Owner,3
450000,50000,Diesel,Individual,Manual,First Owner,5
240000,5000,Petrol,Individual,Manual,First Owner,1
650000,81595,Diesel,Dealer,Manual,First Owner,4
71000,22000,Petrol,Individual,Manual,First Owner,15
400000,40000,Petrol,Individual,Manual,First Owner,5
130000,40000,Petrol,Individual,Manual,Second Owner,12
300000,70000,Diesel,Individual,Manual,Second Owner,7
1100000,4000,Diesel,Individual,Manual,First Owner,1
2200000,24000,Diesel,Individual,Automatic,First Owner,5
800000,13500,Petrol,Dealer,Manual,First Owner,2
490000,40000,Diesel,Individual,Manual,First Owner,7
836000,9700,Petrol,Dealer,Manual,First Owner,2
375000,62000,Petrol,Individual,Manual,Second Owner,8
1249000,24000,Diesel,Dealer,Manual,First Owner,4
1240000,13000,Diesel,Dealer,Manual,First Owner,1
35000,50000,Petrol,Individual,Manual,Third Owner,11
1068000,36000,Petrol,Dealer,Manual,First Owner,3
1189000,40000,Diesel,Dealer,Manual,First Owner,3
700000,27000,Petrol,Individual,Manual,First Owner,2
350000,40000,Petrol,Individual,Manual,First Owner,4
254999,80000,Petrol,Individual,Manual,Second Owner,11
229999,221000,Diesel,Individual,Manual,Third Owner,15
750000,80000,Diesel,Individual,Manual,First Owner,4
325000,119000,Diesel,Individual,Manual,Second Owner,8
760000,190000,Diesel,Individual,Manual,Second Owner,11
509999,25000,Petrol,Individual,Automatic,First Owner,3
363000,28740,Petrol,Individual,Manual,First Owner,7
229999,48500,Petrol,Individual,Manual,First Owner,10
290000,110000,Petrol,Individual,Manual,Second Owner,8
550000,30000,Petrol,Individual,Manual,First Owner,2
125000,120000,Diesel,Individual,Manual,Second Owner,9
2000000,130000,Diesel,Individual,Automatic,First Owner,6
350000,140000,Diesel,Individual,Manual,Second Owner,12
390000,90000,Diesel,Individual,Manual,First Owner,9
220000,45000,Petrol,Individual,Manual,First Owner,5
140000,80000,Petrol,Individual,Manual,Third Owner,15
370000,15000,Petrol,Individual,Automatic,First Owner,2
650000,20000,Diesel,Individual,Manual,First Owner,1
280000,37000,Petrol,Individual,Manual,First Owner,3
540000,80000,Diesel,Individual,Manual,First Owner,4
50000,120000,Diesel,Individual,Manual,Fourth & Above Owner,18
800000,20000,Petrol,Individual,Manual,First Owner,2
515000,25000,Diesel,Individual,Manual,First Owner,4
220000,96000,Petrol,Individual,Manual,Third Owner,10
165000,53000,Petrol,Dealer,Manual,First Owner,7
221000,65000,Diesel,Dealer,Manual,First Owner,10
245000,43000,Petrol,Dealer,Manual,First Owner,5
260000,42000,Petrol,Dealer,Manual,First Owner,8
550000,73000,Diesel,Dealer,Automatic,First Owner,9
434999,29000,Petrol,Dealer,Manual,First Owner,5
450000,95000,Diesel,Dealer,Manual,First Owner,7
290000,25000,Petrol,Individual,Manual,First Owner,6
305000,53000,Petrol,Dealer,Manual,Second Owner,9
265000,20000,Petrol,Dealer,Manual,First Owner,9
325000,57000,Petrol,Dealer,Manual,First Owner,6
550000,52000,Diesel,Dealer,Manual,First Owner,6
105000,40000,Petrol,Individual,Manual,First Owner,12
275000,47000,Petrol,Dealer,Manual,First Owner,8
434999,47000,Petrol,Dealer,Manual,Second Owner,8
690000,73000,Diesel,Dealer,Manual,First Owner,4
249000,42000,Petrol,Dealer,Manual,Second Owner,8
204999,60000,Petrol,Dealer,Manual,Third Owner,8
190000,120000,Petrol,Individual,Manual,First Owner,5
150000,50000,Petrol,Individual,Manual,First Owner,8
70000,70000,Petrol,Individual,Manual,Fourth & Above Owner,21
900000,25000,Diesel,Individual,Manual,First Owner,2
950000,11000,Petrol,Individual,Automatic,First Owner,1
475000,80000,Petrol,Individual,Manual,First Owner,7
55000,80000,Petrol,Individual,Manual,Fourth & Above Owner,22
450000,75000,Diesel,Individual,Manual,Second Owner,7
1200000,45000,Diesel,Individual,Automatic,Third Owner,11
300000,100000,Diesel,Individual,Manual,Second Owner,13
350000,60000,Diesel,Individual,Manual,Second Owner,6
229999,160000,Diesel,Individual,Manual,Second Owner,9
821000,50000,Petrol,Individual,Manual,First Owner,5
200000,80000,Petrol,Individual,Manual,Second Owner,6
1000000,60000,Diesel,Individual,Manual,Second Owner,3
220000,60000,Petrol,Individual,Manual,Second Owner,4
459999,148620,Diesel,Dealer,Manual,First Owner,5
310000,70000,Diesel,Individual,Manual,Second Owner,8
815000,42000,Diesel,Individual,Manual,First Owner,2
1200000,40000,Diesel,Individual,Manual,First Owner,3
170000,150000,Diesel,Individual,Manual,Second Owner,9
1000000,30000,Diesel,Individual,Manual,First Owner,3
155000,90000,Petrol,Individual,Manual,Fourth & Above Owner,10
400000,120000,Diesel,Individual,Manual,First Owner,3
400000,80000,Diesel,Individual,Manual,Second Owner,4
250000,80000,Diesel,Individual,Manual,Second Owner,10
150000,50000,Petrol,Individual,Manual,Third Owner,12
80000,70000,Petrol,Individual,Manual,Second Owner,18
325000,70000,Diesel,Individual,Automatic,First Owner,6
738000,8000,Petrol,Individual,Automatic,First Owner,1
300000,30000,Petrol,Individual,Manual,First Owner,4
150000,110000,Diesel,Individual,Manual,First Owner,8
440000,223000,Diesel,Individual,Manual,Fourth & Above Owner,13
280000,110000,Diesel,Individual,Manual,First Owner,9
100000,120000,Petrol,Individual,Manual,Second Owner,14
150000,100000,Petrol,Individual,Manual,Second Owner,12
380000,100000,Diesel,Individual,Manual,Second Owner,6
90000,60000,Petrol,Individual,Manual,Second Owner,14
300000,270000,Diesel,Individual,Manual,Third Owner,12
275000,60000,Diesel,Individual,Manual,Second Owner,9
180000,41090,Petrol,Individual,Manual,First Owner,11
225000,296823,Diesel,Individual,Manual,First Owner,8
200000,40000,Petrol,Individual,Manual,First Owner,6
500000,40000,Petrol,Individual,Manual,Second Owner,9
300000,70000,Petrol,Individual,Manual,Second Owner,10
765000,80000,Diesel,Individual,Manual,Second Owner,5
650000,90000,Diesel,Individual,Manual,First Owner,3
380000,19000,Petrol,Individual,Manual,First Owner,3
480000,110000,Diesel,Individual,Manual,Second Owner,6
200000,60000,Diesel,Individual,Manual,First Owner,24
145000,68000,CNG,Individual,Manual,Second Owner,10
280000,120000,Diesel,Individual,Manual,Second Owner,9
254999,30000,Diesel,Individual,Manual,First Owner,6
300000,90000,Petrol,Individual,Manual,Second Owner,4
480000,140000,Diesel,Individual,Manual,Third Owner,5
850000,44500,Petrol,Individual,Automatic,First Owner,3
350000,52000,Diesel,Individual,Manual,Second Owner,6
650000,26000,Petrol,Individual,Manual,First Owner,4
550000,80000,Petrol,Individual,Manual,Second Owner,13
300000,35000,Petrol,Individual,Manual,First Owner,5
150000,60000,Petrol,Individual,Manual,Second Owner,12
300000,120000,Petrol,Individual,Manual,First Owner,6
80000,58000,Petrol,Individual,Manual,First Owner,16
180000,80000,Diesel,Individual,Manual,Third Owner,9
110000,100000,Diesel,Individual,Manual,Fourth & Above Owner,11
425000,12000,Petrol,Individual,Manual,First Owner,5
700000,35000,Diesel,Individual,Manual,First Owner,4
130000,50000,Petrol,Individual,Manual,Second Owner,10
650000,67000,Diesel,Individual,Manual,First Owner,3
400000,100000,Petrol,Individual,Manual,Second Owner,7
800000,60000,Diesel,Individual,Manual,First Owner,3
675000,70000,Diesel,Individual,Manual,First Owner,3
210000,50000,Petrol,Individual,Manual,Fourth & Above Owner,3
150000,120000,Diesel,Individual,Manual,Third Owner,11
45000,100000,CNG,Individual,Manual,Fourth & Above Owner,13
516000,90000,Petrol,Individual,Manual,First Owner,5
450000,80000,Petrol,Individual,Manual,First Owner,6
134000,90000,Petrol,Individual,Manual,Second Owner,8
509999,157000,Diesel,Individual,Manual,Second Owner,6
500000,20000,Petrol,Individual,Manual,First Owner,4
130000,80000,Petrol,Individual,Manual,Fourth & Above Owner,12
575000,60000,Diesel,Individual,Manual,First Owner,5
550000,49000,Petrol,Individual,Manual,First Owner,5
145000,89255,Diesel,Individual,Manual,First Owner,11
347000,5000,Petrol,Individual,Manual,First Owner,0
275000,110000,Diesel,Individual,Manual,First Owner,7
630000,200000,Diesel,Individual,Manual,Third Owner,10
160000,90000,Diesel,Individual,Manual,Second Owner,8
150000,63000,Diesel,Individual,Manual,Third Owner,10
550000,23000,Petrol,Individual,Manual,First Owner,5
349000,100000,Diesel,Individual,Manual,First Owner,7
229999,168000,Diesel,Individual,Manual,Fourth & Above Owner,16
110000,90000,Diesel,Individual,Manual,Third Owner,12
110000,70000,Petrol,Individual,Manual,Third Owner,12
245000,5550,Petrol,Individual,Manual,Second Owner,2
180000,100000,Petrol,Individual,Manual,Second Owner,6
290000,80000,Petrol,Individual,Manual,Second Owner,6
250000,40000,Petrol,Individual,Manual,First Owner,10
150000,100000,Diesel,Individual,Manual,First Owner,10
55000,35000,Petrol,Individual,Manual,Third Owner,16
500000,75000,Diesel,Individual,Manual,Second Owner,14
290000,150000,Diesel,Individual,Manual,Fourth & Above Owner,7
72000,70000,Petrol,Individual,Manual,First Owner,11
250000,115000,Diesel,Individual,Manual,First Owner,6
575000,25000,Petrol,Individual,Automatic,First Owner,1
1300000,10000,Diesel,Individual,Automatic,First Owner,1
425000,15000,Petrol,Individual,Manual,First Owner,1
470000,10000,CNG,Individual,Manual,First Owner,1
220000,80000,Petrol,Individual,Manual,Third Owner,8
310000,1700,Petrol,Individual,Manual,First Owner,0
400000,45217,Diesel,Dealer,Manual,First Owner,4
310000,20000,Petrol,Individual,Manual,First Owner,2
750000,50000,Diesel,Individual,Manual,First Owner,3
204999,120000,Diesel,Individual,Manual,Second Owner,11
260000,50000,Petrol,Individual,Manual,First Owner,10
180000,40000,Petrol,Individual,Manual,Second Owner,8
125000,110000,Diesel,Individual,Manual,Second Owner,13
420000,155000,Diesel,Individual,Manual,First Owner,6
220000,70000,Petrol,Individual,Manual,Second Owner,9
200000,70000,Petrol,Individual,Manual,Third Owner,10
130000,100000,Diesel,Individual,Manual,Third Owner,11
335000,41000,Petrol,Dealer,Manual,First Owner,4
2650000,60000,Diesel,Dealer,Automatic,First Owner,3
2675000,56000,Diesel,Dealer,Automatic,First Owner,2
2675000,60000,Diesel,Dealer,Automatic,First Owner,3
434999,97000,Petrol,Dealer,Automatic,Second Owner,9
500000,60000,Petrol,Individual,Manual,First Owner,6
290000,60000,Petrol,Individual,Manual,First Owner,3
475000,48000,Petrol,Dealer,Automatic,Second Owner,6
270000,190000,Diesel,Individual,Manual,Third Owner,11
600000,80000,Petrol,Individual,Manual,First Owner,1
300000,70000,Diesel,Individual,Manual,Second Owner,7
415000,80000,Diesel,Individual,Manual,Second Owner,8
800000,30000,Diesel,Individual,Automatic,Second Owner,2
420000,44440,Petrol,Individual,Manual,Second Owner,4
1250000,30000,Diesel,Individual,Manual,First Owner,2
270000,120000,Diesel,Individual,Manual,First Owner,9
390000,80000,Diesel,Individual,Manual,Second Owner,5
400000,110000,Diesel,Individual,Manual,First Owner,8
100000,170000,Petrol,Individual,Manual,First Owner,13
850000,46000,Diesel,Individual,Automatic,First Owner,10
